 time            vo1             vo2             q               p1              p2             
 5.34007943e-05 -1.43124371e-02 -1.52727476e-01  6.50968522e-08  1.20000000e+00  0.00000000e+00 
 5.34107943e-05 -1.43124371e-02 -1.52727476e-01  6.50968522e-08  1.20000000e+00  0.00000000e+00 
 5.34207943e-05 -1.43124371e-02 -1.52727476e-01  6.50968521e-08  1.20000000e+00  0.00000000e+00 
 5.34307943e-05 -1.43124371e-02 -1.52727476e-01  6.50968521e-08  1.20000000e+00  0.00000000e+00 
 5.34407943e-05 -1.43124370e-02 -1.52727476e-01  6.50968520e-08  1.20000000e+00  0.00000000e+00 
 5.34507943e-05 -1.43124370e-02 -1.52727476e-01  6.50968523e-08  1.20000000e+00  0.00000000e+00 
 5.34607943e-05 -1.43124370e-02 -1.52727475e-01  6.50968523e-08  1.20000000e+00  0.00000000e+00 
 5.34707943e-05 -1.43124370e-02 -1.52727475e-01  6.50968522e-08  1.20000000e+00  0.00000000e+00 
 5.34807943e-05 -1.43124370e-02 -1.52727475e-01  6.50968522e-08  1.20000000e+00  0.00000000e+00 
 5.34907943e-05 -1.43124370e-02 -1.52727475e-01  6.50968522e-08  1.20000000e+00  0.00000000e+00 
 5.35001000e-05 -1.43124370e-02 -1.52727475e-01  6.50968521e-08  1.20000000e+00  0.00000000e+00 
 5.35001100e-05 -1.43124370e-02 -1.52727475e-01 -2.16232521e-05  1.08000000e+00  0.00000000e+00 
 5.35001300e-05 -1.43124370e-02 -1.52727475e-01  6.21623990e-06  8.40000000e-01  0.00000000e+00 
 5.35001348e-05 -1.43124370e-02 -1.52727475e-01  7.32925279e-06  7.82500000e-01  0.00000000e+00 
 5.35001432e-05 -1.43124370e-02 -1.52727475e-01  1.47882970e-05  6.81875000e-01  0.00000000e+00 
 5.35001525e-05 -1.43124370e-02 -1.52727475e-01  5.12908816e-05  5.70468750e-01  0.00000000e+00 
 5.35001608e-05 -1.43124370e-02 -1.52727475e-01  1.17630234e-04  4.70421398e-01  0.00000000e+00 
 5.35001695e-05 -1.43124370e-02 -1.52727475e-01  2.07894989e-04  3.66299196e-01  0.00000000e+00 
 5.35001796e-05 -1.43124370e-02 -1.52727475e-01  2.85140826e-04  2.45267902e-01  0.00000000e+00 
 5.35001903e-05 -1.43124370e-02 -1.52727475e-01  3.40013721e-04  1.16331631e-01  0.00000000e+00 
 5.35002000e-05 -1.43124370e-02 -1.52727475e-01  2.66723179e-04  0.00000000e+00  0.00000000e+00 
 5.35002010e-05 -1.43124370e-02 -1.52727475e-01  2.71366557e-04  0.00000000e+00  0.00000000e+00 
 5.35002029e-05 -1.43124370e-02 -1.52727475e-01  2.05423622e-04  0.00000000e+00  0.00000000e+00 
 5.35002067e-05 -1.43124369e-02 -1.52727475e-01 -9.39790422e-05  0.00000000e+00  0.00000000e+00 
 5.35002115e-05 -1.43124369e-02 -1.52727475e-01 -5.21726089e-04  0.00000000e+00  0.00000000e+00 
 5.35002173e-05 -1.43124369e-02 -1.52727475e-01 -9.14693778e-04  0.00000000e+00  0.00000000e+00 
 5.35002231e-05 -1.43124369e-02 -1.52727475e-01 -1.07076832e-03  0.00000000e+00  0.00000000e+00 
 5.35002288e-05 -1.43124369e-02 -1.52727475e-01 -1.05452253e-03  0.00000000e+00  0.00000000e+00 
 5.35002339e-05 -1.43124369e-02 -1.52727475e-01 -8.76970300e-04  0.00000000e+00  0.00000000e+00 
 5.35002380e-05 -1.43124369e-02 -1.52727475e-01 -6.59691051e-04  0.00000000e+00  0.00000000e+00 
 5.35002430e-05 -1.43124369e-02 -1.52727475e-01 -3.03949015e-04  0.00000000e+00  0.00000000e+00 
 5.35002482e-05 -1.43124369e-02 -1.52727475e-01  2.34737097e-04  0.00000000e+00  0.00000000e+00 
 5.35002529e-05 -1.43124369e-02 -1.52727475e-01  5.60270612e-04  0.00000000e+00  0.00000000e+00 
 5.35002575e-05 -1.43124369e-02 -1.52727475e-01  6.02827540e-04  0.00000000e+00  0.00000000e+00 
 5.35002633e-05 -1.43124369e-02 -1.52727475e-01  4.51251506e-04  0.00000000e+00  0.00000000e+00 
 5.35002695e-05 -1.43124369e-02 -1.52727475e-01  2.65955410e-04  0.00000000e+00  0.00000000e+00 
 5.35002780e-05 -1.43124369e-02 -1.52727475e-01  1.22175836e-04  0.00000000e+00  0.00000000e+00 
 5.35002889e-05 -1.43124369e-02 -1.52727475e-01  6.14918550e-05  0.00000000e+00  0.00000000e+00 
 5.35003032e-05 -1.43124369e-02 -1.52727475e-01  4.35536268e-05  0.00000000e+00  0.00000000e+00 
 5.35003217e-05 -1.43124368e-02 -1.52727475e-01  3.16756040e-05  0.00000000e+00  0.00000000e+00 
 5.35003470e-05 -1.43124368e-02 -1.52727475e-01  1.75370808e-05  0.00000000e+00  0.00000000e+00 
 5.35003850e-05 -1.43124368e-02 -1.52727475e-01  5.45427819e-06  0.00000000e+00  0.00000000e+00 
 5.35004544e-05 -1.43124367e-02 -1.52727475e-01 -1.60208061e-06  0.00000000e+00  0.00000000e+00 
 5.35005781e-05 -1.43124366e-02 -1.52727475e-01 -2.32375401e-06  0.00000000e+00  0.00000000e+00 
 5.35007602e-05 -1.43124364e-02 -1.52727475e-01 -7.00470708e-07  0.00000000e+00  0.00000000e+00 
 5.35011110e-05 -1.43124361e-02 -1.52727475e-01  1.48582690e-07  0.00000000e+00  0.00000000e+00 
 5.35018127e-05 -1.43124354e-02 -1.52727475e-01  1.35838446e-07  0.00000000e+00  0.00000000e+00 
 5.35032160e-05 -1.43124341e-02 -1.52727475e-01  6.79514849e-08  0.00000000e+00  0.00000000e+00 
 5.35051000e-05 -1.43124324e-02 -1.52727475e-01  6.40482207e-08  0.00000000e+00  3.68459332e-11 
 5.35051100e-05 -1.43124324e-02 -1.52727475e-01  1.25696127e-05  0.00000000e+00  1.20000000e-01 
 5.35051300e-05 -1.43124323e-02 -1.52727475e-01 -7.45565631e-06  0.00000000e+00  3.60000000e-01 
 5.35051348e-05 -1.43124323e-02 -1.52727475e-01 -9.20067897e-06  0.00000000e+00  4.17500000e-01 
 5.35051432e-05 -1.43124323e-02 -1.52727475e-01 -1.16414260e-05  0.00000000e+00  5.18125000e-01 
 5.35051525e-05 -1.43010336e-02 -1.52727475e-01 -2.54796659e-05  0.00000000e+00  6.29531250e-01 
 5.35051600e-05 -1.42884108e-02 -1.52727475e-01 -5.20919725e-05  0.00000000e+00  7.20084478e-01 
 5.35051671e-05 -1.42755092e-02 -1.52727475e-01 -9.02009144e-05  0.00000000e+00  8.05782187e-01 
 5.35051767e-05 -1.42578805e-02 -1.52727475e-01 -1.31003595e-04  0.00000000e+00  9.20291672e-01 
 5.35051857e-05 -1.42410927e-02 -1.52727475e-01 -1.54948894e-04  0.00000000e+00  1.02845192e+00 
 5.35051933e-05 -1.42268675e-02 -1.52727475e-01 -1.64824663e-04  0.00000000e+00  1.11987758e+00 
 5.35052000e-05 -1.42143944e-02 -1.52727475e-01 -9.80268616e-05  0.00000000e+00  1.20000000e+00 
 5.35052008e-05 -1.42128611e-02 -1.52727475e-01 -8.67741625e-05  0.00000000e+00  1.20000000e+00 
 5.35052025e-05 -1.42097948e-02 -1.52727475e-01 -2.29217842e-05  0.00000000e+00  1.20000000e+00 
 5.35052057e-05 -1.42036629e-02 -1.52727475e-01  1.95883444e-04  0.00000000e+00  1.20000000e+00 
 5.35052091e-05 -1.41973931e-02 -1.52727475e-01  4.03083840e-04  0.00000000e+00  1.20000000e+00 
 5.35052153e-05 -1.41857961e-02 -1.52727475e-01  5.63306274e-04  0.00000000e+00  1.20000000e+00 
 5.35052210e-05 -1.41752019e-02 -1.52727475e-01  5.79834757e-04  0.00000000e+00  1.20000000e+00 
 5.35052272e-05 -1.41635416e-02 -1.52727475e-01  5.54547677e-04  0.00000000e+00  1.20000000e+00 
 5.35052317e-05 -1.41551426e-02 -1.52727475e-01  3.60510279e-04  0.00000000e+00  1.20000000e+00 
 5.35052370e-05 -1.41452346e-02 -1.52727475e-01 -1.16984725e-05  0.00000000e+00  1.20000000e+00 
 5.35052423e-05 -1.41353624e-02 -1.52727475e-01 -3.18687640e-04  0.00000000e+00  1.20000000e+00 
 5.35052491e-05 -1.41227800e-02 -1.52727475e-01 -4.41587552e-04  0.00000000e+00  1.20000000e+00 
 5.35052556e-05 -1.41106751e-02 -1.52727475e-01 -3.55886866e-04  0.00000000e+00  1.20000000e+00 
 5.35052631e-05 -1.40967040e-02 -1.52727475e-01 -1.92973511e-04  0.00000000e+00  1.20000000e+00 
 5.35052709e-05 -1.40821424e-02 -1.52727475e-01 -6.30357974e-05  0.00000000e+00  1.20000000e+00 
 5.35052811e-05 -1.40631649e-02 -1.52727475e-01  1.69041684e-05  0.00000000e+00  1.20000000e+00 
 5.35052937e-05 -1.40397476e-02 -1.52727475e-01  3.70211247e-05  0.00000000e+00  1.20000000e+00 
 5.35053125e-05 -1.40046913e-02 -1.52727475e-01  2.39636580e-05  0.00000000e+00  1.20000000e+00 
 5.35053407e-05 -1.39523768e-02 -1.52727475e-01  5.05909204e-06  0.00000000e+00  1.20000000e+00 
 5.35053937e-05 -1.38542003e-02 -1.52727475e-01 -3.50332738e-06  0.00000000e+00  1.20000000e+00 
 5.35054629e-05 -1.37264535e-02 -1.52727475e-01 -1.91690718e-06  0.00000000e+00  1.20000000e+00 
 5.35055806e-05 -1.35100176e-02 -1.52727475e-01 -5.18309159e-08  0.00000000e+00  1.20000000e+00 
 5.35057454e-05 -1.32090781e-02 -1.52727475e-01  1.99493308e-07  0.00000000e+00  1.20000000e+00 
 5.35060750e-05 -1.26145734e-02 -1.52727475e-01  9.28777172e-08  0.00000000e+00  1.20000000e+00 
 5.35067343e-05 -1.14544215e-02 -1.52727475e-01  6.16606759e-08  0.00000000e+00  1.20000000e+00 
 5.35080529e-05 -9.24466025e-03 -1.52727475e-01  6.43720563e-08  0.00000000e+00  1.20000000e+00 
 5.35094101e-05 -7.11635933e-03 -1.52727475e-01  6.51112260e-08  0.00000000e+00  1.20000000e+00 
 5.35109349e-05 -4.89088388e-03 -1.52727475e-01  6.51037041e-08  0.00000000e+00  1.20000000e+00 
 5.35124151e-05 -2.88673947e-03 -1.52727475e-01  6.50968482e-08  0.00000000e+00  1.20000000e+00 
 5.35139952e-05 -9.04905308e-04 -1.52727475e-01  6.50967891e-08  0.00000000e+00  1.20000000e+00 
 5.35155666e-05  9.16542069e-04 -1.52727475e-01  6.50968501e-08  0.00000000e+00  1.20000000e+00 
 5.35172326e-05  2.69737117e-03 -1.52727475e-01  6.50968518e-08  0.00000000e+00  1.20000000e+00 
 5.35188965e-05  4.33375330e-03 -1.52727475e-01  6.50968511e-08  0.00000000e+00  1.20000000e+00 
 5.35206460e-05  5.91342657e-03 -1.52727475e-01  6.50968510e-08  0.00000000e+00  1.20000000e+00 
 5.35225386e-05  7.47374194e-03 -1.52727475e-01  6.50968509e-08  0.00000000e+00  1.20000000e+00 
 5.35244819e-05  8.92929140e-03 -1.52727475e-01  6.50968512e-08  0.00000000e+00  1.20000000e+00 
 5.35265734e-05  1.03456545e-02 -1.52727475e-01  6.50968511e-08  0.00000000e+00  1.20000000e+00 
 5.35287401e-05  1.16646865e-02 -1.52727475e-01  6.50968514e-08  0.00000000e+00  1.20000000e+00 
 5.35310743e-05  1.29345527e-02 -1.52727475e-01  6.50968510e-08  0.00000000e+00  1.20000000e+00 
 5.35335300e-05  1.41197414e-02 -1.52727475e-01  6.50968512e-08  0.00000000e+00  1.20000000e+00 
 5.35361964e-05  1.52521126e-02 -1.52727475e-01  6.50968512e-08  0.00000000e+00  1.20000000e+00 
 5.35389459e-05  1.62717496e-02 -1.52727475e-01  6.50968510e-08  0.00000000e+00  1.20000000e+00 
 5.35416681e-05  1.71515406e-02 -1.52727475e-01  6.50968514e-08  0.00000000e+00  1.20000000e+00 
 5.35444063e-05  1.79229115e-02 -1.52727475e-01  6.50968510e-08  0.00000000e+00  1.20000000e+00 
 5.35471072e-05  1.85863340e-02 -1.52727475e-01  6.50968509e-08  0.00000000e+00  1.20000000e+00 
 5.35498214e-05  1.91680288e-02 -1.52727475e-01  6.50968513e-08  0.00000000e+00  1.20000000e+00 
 5.35526404e-05  1.96937580e-02 -1.52727475e-01  6.50968514e-08  0.00000000e+00  1.20000000e+00 
 5.35555891e-05  2.01695643e-02 -1.52727475e-01  6.50968509e-08  0.00000000e+00  1.20000000e+00 
 5.35586927e-05  2.05998636e-02 -1.52727475e-01  6.50968514e-08  0.00000000e+00  1.20000000e+00 
 5.35619574e-05  2.09856807e-02 -1.52727475e-01  6.50968509e-08  0.00000000e+00  1.20000000e+00 
 5.35654008e-05  2.13296078e-02 -1.52727475e-01  6.50968510e-08  0.00000000e+00  1.20000000e+00 
 5.35690348e-05  2.16335066e-02 -1.52727475e-01  6.50968514e-08  0.00000000e+00  1.20000000e+00 
 5.35728837e-05  2.19002536e-02 -1.52727475e-01  6.50968511e-08  0.00000000e+00  1.20000000e+00 
 5.35769690e-05  2.21322253e-02 -1.52727475e-01  6.50968509e-08  0.00000000e+00  1.20000000e+00 
 5.35813238e-05  2.23322349e-02 -1.52727475e-01  6.50968512e-08  0.00000000e+00  1.20000000e+00 
 5.35859812e-05  2.25027560e-02 -1.52727475e-01  6.50968509e-08  0.00000000e+00  1.20000000e+00 
 5.35909871e-05  2.26464537e-02 -1.52727475e-01  6.50968511e-08  0.00000000e+00  1.20000000e+00 
 5.35963920e-05  2.27657929e-02 -1.52727475e-01  6.50968513e-08  0.00000000e+00  1.20000000e+00 
 5.36022633e-05  2.28633121e-02 -1.52727475e-01  6.50968510e-08  0.00000000e+00  1.20000000e+00 
 5.36086811e-05  2.29414251e-02 -1.52727475e-01  6.50968512e-08  0.00000000e+00  1.20000000e+00 
 5.36157515e-05  2.30025474e-02 -1.52727475e-01  6.50968512e-08  0.00000000e+00  1.20000000e+00 
 5.36236092e-05  2.30489967e-02 -1.52727475e-01  6.50968511e-08  0.00000000e+00  1.20000000e+00 
 5.36324369e-05  2.30830406e-02 -1.52727475e-01  6.50968511e-08  0.00000000e+00  1.20000000e+00 
 5.36424369e-05  2.31067571e-02 -1.52727475e-01  6.50968512e-08  0.00000000e+00  1.20000000e+00 
 5.36524369e-05  2.31205994e-02 -1.52727475e-01  6.50968512e-08  0.00000000e+00  1.20000000e+00 
 5.36624369e-05  2.31285116e-02 -1.52727475e-01  6.50968512e-08  0.00000000e+00  1.20000000e+00 
 5.36724369e-05  2.31329627e-02 -1.52727475e-01  6.50968511e-08  0.00000000e+00  1.20000000e+00 
 5.36824369e-05  2.31354354e-02 -1.52727475e-01  6.50968513e-08  0.00000000e+00  1.20000000e+00 
 5.36924369e-05  2.31367952e-02 -1.52727475e-01  6.50968510e-08  0.00000000e+00  1.20000000e+00 
 5.37024369e-05  2.31375366e-02 -1.52727475e-01  6.50968512e-08  0.00000000e+00  1.20000000e+00 
 5.37124369e-05  2.31379381e-02 -1.52727475e-01  6.50968511e-08  0.00000000e+00  1.20000000e+00 
 5.37224369e-05  2.31381542e-02 -1.52727475e-01  6.50968511e-08  0.00000000e+00  1.20000000e+00 
 5.37324369e-05  2.31382699e-02 -1.52727475e-01  6.50968513e-08  0.00000000e+00  1.20000000e+00 
 5.37424369e-05  2.31383316e-02 -1.52727475e-01  6.50968510e-08  0.00000000e+00  1.20000000e+00 
 5.37524369e-05  2.31383643e-02 -1.52727475e-01  6.50968512e-08  0.00000000e+00  1.20000000e+00 
 5.37624369e-05  2.31383817e-02 -1.52727475e-01  6.50968511e-08  0.00000000e+00  1.20000000e+00 
 5.37724369e-05  2.31383908e-02 -1.52727475e-01  6.50968511e-08  0.00000000e+00  1.20000000e+00 
 5.37824369e-05  2.31383956e-02 -1.52727475e-01  6.50968513e-08  0.00000000e+00  1.20000000e+00 
 5.37924369e-05  2.31383981e-02 -1.52727475e-01  6.50968510e-08  0.00000000e+00  1.20000000e+00 
 5.38024369e-05  2.31383994e-02 -1.52727475e-01  6.50968512e-08  0.00000000e+00  1.20000000e+00 
 5.38124369e-05  2.31384001e-02 -1.52727475e-01  6.50968511e-08  0.00000000e+00  1.20000000e+00 
 5.38224369e-05  2.31384004e-02 -1.52727475e-01  6.50968511e-08  0.00000000e+00  1.20000000e+00 
 5.38324369e-05  2.31384006e-02 -1.52727475e-01  6.50968510e-08  0.00000000e+00  1.20000000e+00 
 5.38424369e-05  2.31384007e-02 -1.52727475e-01  6.50968512e-08  0.00000000e+00  1.20000000e+00 
 5.38524369e-05  2.31384007e-02 -1.52727475e-01  6.50968512e-08  0.00000000e+00  1.20000000e+00 
 5.38624369e-05  2.31384007e-02 -1.52727475e-01  6.50968511e-08  0.00000000e+00  1.20000000e+00 
 5.38724369e-05  2.31384007e-02 -1.52727475e-01  6.50968511e-08  0.00000000e+00  1.20000000e+00 
 5.38824369e-05  2.31384007e-02 -1.52727475e-01  6.50968510e-08  0.00000000e+00  1.20000000e+00 
 5.38924369e-05  2.31384007e-02 -1.52727475e-01  6.50968512e-08  0.00000000e+00  1.20000000e+00 
 5.39024369e-05  2.31384007e-02 -1.52727475e-01  6.50968512e-08  0.00000000e+00  1.20000000e+00 
 5.39124369e-05  2.31384007e-02 -1.52727475e-01  6.50968511e-08  0.00000000e+00  1.20000000e+00 
 5.39224369e-05  2.31384007e-02 -1.52727475e-01  6.50968511e-08  0.00000000e+00  1.20000000e+00 
 5.39324369e-05  2.31384007e-02 -1.52727475e-01  6.50968510e-08  0.00000000e+00  1.20000000e+00 
 5.39424369e-05  2.31384007e-02 -1.52727475e-01  6.50968510e-08  0.00000000e+00  1.20000000e+00 
 5.39524369e-05  2.31384007e-02 -1.52727475e-01  6.50968512e-08  0.00000000e+00  1.20000000e+00 
 5.39624369e-05  2.31384006e-02 -1.52727475e-01  6.50968511e-08  0.00000000e+00  1.20000000e+00 
 5.39724369e-05  2.31384006e-02 -1.52727475e-01  6.50968511e-08  0.00000000e+00  1.20000000e+00 
 5.39824369e-05  2.31384006e-02 -1.52727475e-01  6.50968513e-08  0.00000000e+00  1.20000000e+00 
 5.39924369e-05  2.31384006e-02 -1.52727475e-01  6.50968512e-08  0.00000000e+00  1.20000000e+00 
 5.40000000e-05  2.31384006e-02 -1.52727475e-01  6.50968512e-08  0.00000000e+00  1.20000000e+00 
 5.40000100e-05  2.31384006e-02 -1.52727475e-01 -7.75001634e-06  0.00000000e+00  1.08000000e+00 
 5.40000300e-05  2.31384006e-02 -1.52727475e-01  6.44434262e-06  0.00000000e+00  8.40000000e-01 
 5.40000348e-05  2.31384006e-02 -1.52727475e-01  5.98256063e-06  0.00000000e+00  7.82500000e-01 
 5.40000432e-05  2.31384006e-02 -1.52727475e-01  7.36089172e-06  0.00000000e+00  6.81875000e-01 
 5.40000525e-05  2.31384006e-02 -1.52727475e-01  2.00245766e-05  0.00000000e+00  5.70468750e-01 
 5.40000608e-05  2.31384006e-02 -1.52727475e-01  4.20645537e-05  0.00000000e+00  4.70421748e-01 
 5.40000695e-05  2.31384006e-02 -1.52727475e-01  6.65597162e-05  0.00000000e+00  3.66295563e-01 
 5.40000796e-05  2.31384006e-02 -1.52727475e-01  7.24218401e-05  0.00000000e+00  2.45262918e-01 
 5.40000903e-05  2.31384006e-02 -1.52727475e-01  6.05857301e-05  0.00000000e+00  1.16329164e-01 
 5.40001000e-05  2.31384006e-02 -1.52727475e-01  1.07468149e-06  0.00000000e+00  0.00000000e+00 
 5.40001010e-05  2.31384006e-02 -1.52727475e-01  4.83702100e-06  0.00000000e+00  0.00000000e+00 
 5.40001029e-05  2.31384006e-02 -1.52727475e-01 -3.01762432e-05  0.00000000e+00  0.00000000e+00 
 5.40001067e-05  2.31384005e-02 -1.52727475e-01 -1.90541210e-04  0.00000000e+00  0.00000000e+00 
 5.40001115e-05  2.31384005e-02 -1.52727475e-01 -3.79588240e-04  0.00000000e+00  0.00000000e+00 
 5.40001173e-05  2.31384005e-02 -1.52727475e-01 -4.59230246e-04  0.00000000e+00  0.00000000e+00 
 5.40001231e-05  2.31384005e-02 -1.52727475e-01 -3.64905263e-04  0.00000000e+00  0.00000000e+00 
 5.40001288e-05  2.31384005e-02 -1.52727475e-01 -1.81424728e-04  0.00000000e+00  0.00000000e+00 
 5.40001339e-05  2.31384005e-02 -1.52727475e-01 -1.36896297e-05  0.00000000e+00  0.00000000e+00 
 5.40001380e-05  2.31384005e-02 -1.52727475e-01  1.22400976e-04  0.00000000e+00  0.00000000e+00 
 5.40001430e-05  2.31384005e-02 -1.52727475e-01  2.82597392e-04  0.00000000e+00  0.00000000e+00 
 5.40001481e-05  2.31384005e-02 -1.52727475e-01  3.86372758e-04  0.00000000e+00  0.00000000e+00 
 5.40001529e-05  2.31384005e-02 -1.52727475e-01  3.80909702e-04  0.00000000e+00  0.00000000e+00 
 5.40001575e-05  2.31384005e-02 -1.52727475e-01  2.84278014e-04  0.00000000e+00  0.00000000e+00 
 5.40001632e-05  2.31384005e-02 -1.52727475e-01  1.26670219e-04  0.00000000e+00  0.00000000e+00 
 5.40001695e-05  2.31384005e-02 -1.52727475e-01  2.94813751e-06  0.00000000e+00  0.00000000e+00 
 5.40001780e-05  2.31384005e-02 -1.52727475e-01 -6.64814955e-05  0.00000000e+00  0.00000000e+00 
 5.40001889e-05  2.31384005e-02 -1.52727475e-01 -6.75526203e-05  0.00000000e+00  0.00000000e+00 
 5.40002032e-05  2.31384005e-02 -1.52727475e-01 -3.67698509e-05  0.00000000e+00  0.00000000e+00 
 5.40002217e-05  2.31384004e-02 -1.52727475e-01 -9.79747580e-06  0.00000000e+00  0.00000000e+00 
 5.40002470e-05  2.31384004e-02 -1.52727475e-01  1.68125580e-06  0.00000000e+00  0.00000000e+00 
 5.40002849e-05  2.31384004e-02 -1.52727475e-01  2.59036292e-06  0.00000000e+00  0.00000000e+00 
 5.40003543e-05  2.31384003e-02 -1.52727475e-01  8.81301606e-07  0.00000000e+00  0.00000000e+00 
 5.40004779e-05  2.31384002e-02 -1.52727475e-01  1.58328954e-07  0.00000000e+00  0.00000000e+00 
 5.40006598e-05  2.31384000e-02 -1.52727475e-01  6.02351588e-08  0.00000000e+00  0.00000000e+00 
 5.40010103e-05  2.31383997e-02 -1.52727475e-01  4.80609863e-08  0.00000000e+00  0.00000000e+00 
 5.40017113e-05  2.31383990e-02 -1.52727475e-01  6.12814973e-08  0.00000000e+00  0.00000000e+00 
 5.40031133e-05  2.31383977e-02 -1.52727475e-01  6.54032457e-08  0.00000000e+00  0.00000000e+00 
 5.40050000e-05  2.31383960e-02 -1.52727475e-01  6.51689077e-08  0.00000000e+00  0.00000000e+00 
 5.40050100e-05  2.31383960e-02 -1.52727475e-01  4.35850025e-05  1.20000000e-01  0.00000000e+00 
 5.40050300e-05  2.31383959e-02 -1.52727475e-01  6.48390748e-06  3.60000000e-01  0.00000000e+00 
 5.40050348e-05  2.31383959e-02 -1.52727475e-01 -7.35979234e-07  4.17500000e-01  0.00000000e+00 
 5.40050432e-05  2.31383959e-02 -1.52727475e-01 -1.68533934e-05  5.18125000e-01  0.00000000e+00 
 5.40050525e-05  2.31383959e-02 -1.52727473e-01 -7.27956413e-05  6.29531250e-01  0.00000000e+00 
 5.40050613e-05  2.31383959e-02 -1.52727467e-01 -1.97004821e-04  7.35715455e-01  0.00000000e+00 
 5.40050692e-05  2.31383959e-02 -1.52727459e-01 -3.80249672e-04  8.30414825e-01  0.00000000e+00 
 5.40050784e-05  2.31383959e-02 -1.52727445e-01 -6.08314399e-04  9.40969080e-01  0.00000000e+00 
 5.40050887e-05  2.31383958e-02 -1.52727423e-01 -8.48460052e-04  1.06429282e+00  0.00000000e+00 
 5.40050969e-05  2.31383958e-02 -1.52727402e-01 -8.04139448e-04  1.16237581e+00  0.00000000e+00 
 5.40051000e-05  2.31383958e-02 -1.52727392e-01 -5.79737813e-04  1.20000000e+00  0.00000000e+00 
 5.40051007e-05  2.31383958e-02 -1.52727390e-01 -5.21178118e-04  1.20000000e+00  0.00000000e+00 
 5.40051022e-05  2.31383958e-02 -1.52727385e-01 -3.21096551e-04  1.20000000e+00  0.00000000e+00 
 5.40051047e-05  2.31383958e-02 -1.52727377e-01  2.10534953e-04  1.20000000e+00  0.00000000e+00 
 5.40051078e-05  2.31383958e-02 -1.52727367e-01  9.95148441e-04  1.20000000e+00  0.00000000e+00 
 5.40051135e-05  2.31383958e-02 -1.52727346e-01  2.04296689e-03  1.20000000e+00  0.00000000e+00 
 5.40051196e-05  2.31383958e-02 -1.52727321e-01  2.26258377e-03  1.20000000e+00  0.00000000e+00 
 5.40051255e-05  2.31383958e-02 -1.52727296e-01  1.63680950e-03  1.20000000e+00  0.00000000e+00 
 5.40051300e-05  2.31383958e-02 -1.52727275e-01  8.05996362e-04  1.20000000e+00  0.00000000e+00 
 5.40051354e-05  2.31383958e-02 -1.52727249e-01 -1.71895767e-04  1.20000000e+00  0.00000000e+00 
 5.40051403e-05  2.31383957e-02 -1.52727223e-01 -5.74014443e-04  1.20000000e+00  0.00000000e+00 
 5.40051479e-05  2.31383957e-02 -1.52727182e-01 -6.63261147e-04  1.20000000e+00  0.00000000e+00 
 5.40051538e-05  2.31383957e-02 -1.52727146e-01 -5.21855718e-04  1.20000000e+00  0.00000000e+00 
 5.40051609e-05  2.31383957e-02 -1.52727102e-01 -3.16289711e-04  1.20000000e+00  0.00000000e+00 
 5.40051684e-05  2.31383957e-02 -1.52727051e-01 -1.49853898e-04  1.20000000e+00  0.00000000e+00 
 5.40051779e-05  2.31383957e-02 -1.52726983e-01 -3.91007853e-05  1.20000000e+00  0.00000000e+00 
 5.40051897e-05  2.31383957e-02 -1.52726890e-01  8.39334608e-06  1.20000000e+00  0.00000000e+00 
 5.40052065e-05  2.31383956e-02 -1.52726745e-01  1.53349485e-05  1.20000000e+00  0.00000000e+00 
 5.40052313e-05  2.31383956e-02 -1.52726501e-01  6.72255108e-06  1.20000000e+00  0.00000000e+00 
 5.40052754e-05  2.31383955e-02 -1.52725982e-01  1.38391801e-07  1.20000000e+00  0.00000000e+00 
 5.40053391e-05  2.31383954e-02 -1.52725040e-01 -5.56714132e-07  1.20000000e+00  0.00000000e+00 
 5.40054427e-05  2.31383952e-02 -1.52723027e-01 -5.33770540e-08  1.20000000e+00  0.00000000e+00 
 5.40055871e-05  2.31383949e-02 -1.52719247e-01  7.87732397e-08  1.20000000e+00  0.00000000e+00 
 5.40058700e-05  2.31383944e-02 -1.52708641e-01  6.99435452e-08  1.20000000e+00  0.00000000e+00 
 5.40064358e-05  2.31383934e-02 -1.52675443e-01  6.48132337e-08  1.20000000e+00  0.00000000e+00 
 5.40075674e-05  2.31383915e-02 -1.52566309e-01  6.50566228e-08  1.20000000e+00  0.00000000e+00 
 5.40091228e-05  2.31383890e-02 -1.52338267e-01  6.51021596e-08  1.20000000e+00  0.00000000e+00 
 5.40108063e-05  2.31383865e-02 -1.52010585e-01  6.50971008e-08  1.20000000e+00  0.00000000e+00 
 5.40128325e-05  2.31383838e-02 -1.51535365e-01  6.50967943e-08  1.20000000e+00  0.00000000e+00 
 5.40149519e-05  2.31383813e-02 -1.50974888e-01  6.50968483e-08  1.20000000e+00  0.00000000e+00 
 5.40173689e-05  2.31383787e-02 -1.50291684e-01  6.50968523e-08  1.20000000e+00  0.00000000e+00 
 5.40199086e-05  2.31383762e-02 -1.49554992e-01  6.50968523e-08  1.20000000e+00  0.00000000e+00 
 5.40227322e-05  2.31383739e-02 -1.48743742e-01  6.50968521e-08  1.20000000e+00  0.00000000e+00 
 5.40253916e-05  2.31383719e-02 -1.48006840e-01  6.50968523e-08  1.20000000e+00  0.00000000e+00 
 5.40282582e-05  2.31383701e-02 -1.47257121e-01  6.50968522e-08  1.20000000e+00  0.00000000e+00 
